Ticker,Gross Margin (TTM),Operating Margin (TTM),Pretax Margin (TTM),Net Margin (TTM)
UBP,46.55824836,28.664895,29.69178775,26.60822092
GM,10.56712111,4.38001414,5.41836385,4.90538266
PPL,40.58437379,36.55554125,27.73844768,22.47393487
ABB,32.17420776,9.08907887,6.65504331,3.72337235
HOPE,,31.90883152,30.87185894,23.32813233
ADS,49.98118718,26.71420637,13.12955763,10.06754699
HBI,39.73857613,13.75211123,9.83537496,8.70134491
SXC,11.17915391,6.71749047,-12.69137037,-9.51696557
OLN,11.48772504,4.7299509,-0.60392799,-0.18494272
PINE,,,,
NYCB,,27.69714035,27.69714035,20.67905514
NUS,75.97850948,11.04876187,10.54248526,7.17037898
RELL,31.23962643,-0.74194268,-4.3940595,-4.90499666
LBRT,10.2387777,5.5667736,4.46736621,1.95961002
PBR.A,36.84155647,23.66137585,15.25422885,9.76925496
CLPR,36.68893991,-1.45421085,-3.54566016,-1.70618233
PSX,4.94680901,3.00159154,3.88857348,2.857329
PFG,,10.76617902,10.49652864,8.64244979
MFC,,9.08702851,8.04573912,7.24633932
IP,26.08598498,10.99392206,7.16839471,5.47461566
WFC,,22.47897811,22.18921075,17.926146
PM,64.47637914,38.36416748,33.14642581,24.06406339
BPFH,,25.51983863,25.11835857,19.7986258
MC,,15.3670161,19.75864462,14.07772452
MCY,,10.46410248,10.01294029,8.47732033
BAP,,30.21164948,30.88724234,22.10833107
HTBK,,39.77161992,36.82857759,26.46187452
STAG,35.7759111,12.81258243,12.26129024,11.85036216
WRK,17.60373777,8.17392156,6.13642421,4.68961616
HRB,42.8154259,17.72989281,15.46500882,13.48177302
LVS,41.79343475,27.81861853,27.45469103,19.6375282
HASI,100,18.28544339,63.69232511,56.70022854
NWL,33.01546652,7.48727971,-7.59173771,3.76835035
STOR,64.97311993,33.0893592,42.7688793,42.60270343
SJT,,82.221017,82.221017,82.221017
MED,75.22475311,12.75642032,12.94193971,10.91762042
HNNA,76.15635968,34.33619751,35.10105289,25.63717778
ARCH,12.24427969,8.05105541,10.24641174,10.23555448
KHC,32.74212275,20.37074108,10.6538015,7.74712736
IFS,,26.9227174,27.67567159,20.69236481
KEY,,26.42791792,26.42791792,22.32387923
ALX,56.27026437,24.60491899,28.51846401,28.51846401
FCBP,,41.15917767,40.75087275,28.42618868
FSP,21.76775059,2.47041111,2.47041111,2.37187307
UBFO,,44.94466578,47.07613988,33.583444
HST,16.47467544,10.51380508,17.59005303,16.82208813
SIX,42.4351448,29.04469868,20.95748607,12.03731153
UMH,24.05251894,11.77698783,18.90901962,18.90901962
EBR.B,70.58096019,66.42333327,60.92646599,55.35908238
NWBI,,28.11196876,27.30544692,21.36895858
GEF.B,20.98993847,9.6665558,5.27191086,3.6088475
FFBC,,32.86577865,32.86577865,26.80488963
ABBV,77.13581434,41.82949558,25.32916491,23.56460049
FNB,,30.53451906,30.53451906,25.12437504
AEO,31.17887421,7.28469258,5.69328993,4.43938228
CTRE,64.64648319,37.49915851,28.3713074,28.19015795
OSB,0.75441673,-0.05427969,-3.98499972,-2.42385557
VOD,31.50422499,10.02272182,6.46395507,-4.93968939
BBVA,,30.70594313,16.5271567,9.04693485
ALEX,21.64522059,8.13419118,-8.93841912,-8.01930147
ACC,24.11114025,8.58448109,9.37128746,8.81900481
RF,,30.66565809,30.03025719,23.93343419
AGM.A,100,22.43166199,22.43166199,17.72290747
SPTN,14.57146824,0.83679072,0.04188112,0.06766584
PTEN,-12.42104922,-18.21037486,-21.46684017,-17.23016087
IBCP,,29.50009193,29.50009193,23.71601054
HSBC/PA,,22.89404028,16.43294462,9.6786137
DOC,34.44187075,10.91692153,18.35602886,17.71321351
FITB,,36.78778757,34.43345517,26.7684369
APO,99.44234649,45.89925787,49.82180072,28.61391005
KAR,34.82208276,12.70109267,6.82361186,4.93453538
ENIA,23.88318622,18.32952385,17.61310918,11.80018848
BSIG,,29.50781432,30.09097271,26.10216935
BNS,,20.87893,23.25429911,18.54481501
GTY,63.20769538,32.19192756,35.50831239,34.79561814
CLF,28.9317358,21.56161901,15.71184052,14.82581555
CPF,,30.12847368,30.22816491,22.62331456
SSBI,,27.1722491,27.1722491,19.83038393
MPW,79.50777163,39.62306119,43.75805581,43.59369092
WSR,47.84154602,6.30540169,19.78123277,18.99768722
ITRN,46.72504403,17.41905689,8.30696089,2.46624089
FINV,79.52148372,46.19596767,48.62176814,40.38222796
GILT,36.38706298,8.93689372,8.71183945,13.86683467
HVT,53.50981937,3.66150977,3.58011796,2.72519232
IPG,11.87422344,10.95653195,8.59284044,6.41797032
FFIC,,18.15338008,18.15338008,14.05099054
MSBI,,22.54229538,22.54229538,17.20338799
TSQ,24.66768934,17.61450796,0.06070667,-0.69392396
LND,34.55110839,6.65898765,27.39562465,23.54170609
DBI,30.69699597,3.72564948,3.41762548,2.69637279
BFS,60.57331655,27.47528475,27.58140674,22.22246091
PAC,58.66330806,,,32.81100441
CBRL,14.17884201,9.23263004,8.70999691,7.0415813
PWOD,,24.99028824,24.37521042,20.29368347
IMO,9.57631857,6.7807666,6.35522147,6.83357147
PEAK,22.85605715,6.54331192,2.57456882,2.20233175
EPRT,66.86461482,31.75755254,34.28901849,29.33960524
GBX,12.055177,5.26125513,4.69376063,1.90110347
PATI,10.17436072,-0.67127457,0.5195741,0.39347309
CFXA,41.03664898,10.12281692,0.59832269,-0.40162061
BCE,31.97713237,23.81906193,18.82406944,13.31580704
BMO,,18.30880066,18.76230953,15.13423862
PEBO,,27.8867939,27.8867939,22.73594204
PDCO,21.55762079,3.60405627,1.39851808,0.85333006
HVT.A,53.50981937,3.66150977,3.58011796,2.72519232
KW,28.80463402,-43.04019659,63.62998069,39.75776725
BSAC,,24.81862479,24.73580598,19.40690386
SCHN,12.21579815,2.85775789,2.34543608,1.68714181
DVN,17.62643291,10.97774781,-0.229265,-0.05394471
FHB,,43.64996592,43.64996592,32.52231112
BEN,66.9497072,26.72063383,30.09645195,21.66035136
VLY,,28.06390078,31.23213773,21.18126872
TAP,37.84430119,14.14919561,4.53617407,2.28462862
OZK,,44.43357014,44.43357014,33.53408358
UBSI,,35.80281246,35.80281246,28.63693095
FISI,,28.59722592,28.76764058,23.65568493
PLT,43.1671337,-3.26448928,-12.73165609,-9.71923094
PBCT,,28.51647871,28.51647871,22.74237259
ESP,21.06007559,8.02266259,8.56752834,6.97255473
HFC,10.13676112,8.24958771,6.69875769,4.4106723
MSM,42.35190137,12.40289634,11.06373075,8.34281685
OMF,85.69037657,23.72384937,22.9916318,17.88702929
BKR,18.61733367,6.829432,3.15882205,0.5369578
FCPT,70.58805386,44.57439656,45.15671361,44.79399917
NNN,66.49955417,44.28780453,44.82385116,44.66975458
FANG,40.18668012,37.46215943,9.13218971,6.05449041
ATCO,57.21806977,40.66077516,38.79433546,38.79433546
WHR,16.02604906,5.45953092,7.59927533,5.7973853
ERF,30.21965148,24.35284817,-16.88380515,-20.69802025
IBM,46.30191321,13.59983409,13.20967491,12.22844403
AMCR,19.09638337,6.85915696,5.66292864,4.0727653
FHI,72.33198359,26.25437282,27.56876701,19.78391556
FNLC,,32.59370961,32.59370961,27.49353727
GWB,,36.9816359,36.9816359,28.73365079
PAG,14.44115464,2.81710201,2.55295824,1.87965057
LYTS,23.45006023,1.01588043,1.27399887,1.20209445
UNB,,26.91203454,26.91203454,22.98542903
DKS,29.34257125,5.09859563,4.65906724,3.39927707
ORI,,20.61704508,19.98820933,15.96728845
ISBC,,26.21293277,26.21293277,17.87107456
UBCP,,23.77577526,23.75974088,21.83882244
AGM,100,22.43166199,22.43166199,17.72290747
CAJ,49.76979412,4.86040745,5.4470643,3.47892324
XPER,60.12704103,-22.70206772,-29.656118,-22.32680037
WASH,,33.62043328,33.62043328,26.29995653
CCLP,17.29380735,8.25022399,-3.69716795,-4.33819225
GES,39.76253394,5.44544677,4.62049902,3.56456739
SCCO,39.59645872,37.7873859,33.30862672,20.39530574
ICL,34.49383748,14.19637402,11.93415946,9.03849125
TCO,33.25258182,4.68186838,-4.78820553,-13.96217371
REG,41.82928233,20.39179456,22.22959377,21.87978046
GEF,20.98993847,9.6665558,5.27191086,3.6088475
MRLN,88.3717581,22.1145422,22.1145422,16.06999268
WYNN,29.02948511,14.82830616,7.38482361,1.86028072
MNR,53.66878783,33.59677169,41.82399503,41.82399503
FDEF,,33.46545011,32.69863354,26.5991523
LNC,,7.909539,5.33487968,5.1319223
MTSC,36.63425429,9.09200644,4.90332171,4.23283262
WSBC,,34.98196771,32.24533255,26.51421972
FANH,32.9801101,12.64292479,15.13542104,5.27145439
EMN,24.31058722,14.30734292,9.75451498,8.20806748
FLR,-1.77527909,-2.55508836,-5.09719056,-7.89705406
DXC,15.75192097,7.51422014,-6.54625287,-7.98323521
VIACA,31.54558483,13.95105281,9.81699923,11.4044758
BIP,30.13490981,25.90571472,10.67151736,0.78823708
HIW,31.53123317,14.43847604,19.07417878,18.43268713
SC,77.23730971,16.55466162,16.55466162,12.15524466
RILY,82.81920897,25.85261427,17.87913733,12.51487475
WTRU,47.5451055,40.80625655,23.77519411,25.23828471
CATY,,42.84034364,42.84034364,34.22810645
PPBI,,38.90829671,38.79143411,28.1588975
NOK,35.73950095,5.1527729,0.53703191,-0.00354446
STX,26.4510946,11.80960032,10.44386423,17.03153244
GRP.U,86.70566631,64.65180722,155.75739582,140.04647702
ASB,,26.61669591,26.14588854,20.88513072
MET,,10.4555736,9.85239531,8.55324208
CZNC,,32.31774701,27.81652902,23.17628186
ARC,31.90983617,3.8617732,2.2394519,0.7884105
GSK,66.77879081,20.13564216,18.1776879,13.7207808
NL,31.35843618,7.27080968,23.04985951,20.80686585
NGG,22.44979118,22.44979118,11.29832038,9.84541073
AVGO,46.51460337,17.50198535,9.93558634,11.62534192
TAIT,48.36949106,17.57402101,21.73557102,21.24437167
FRT,42.45320521,26.1699231,38.52817091,37.70640359
ELP,26.56287963,21.28877237,16.22624719,11.56601697
MFNC,,25.46070058,25.08534115,19.61784161
SJR,20.91162791,20.91162791,14.93953488,13.22790698
TU,19.72033724,19.72033724,15.38145178,11.96792104
BG,4.68123375,1.53610578,-2.92880927,-3.13054469
TRP,48.21812596,42.6344086,32.77265745,31.79723502
CIZN,,20.98891823,16.25415258,13.22105961
YPF,13.95955925,4.09141042,-1.01157661,-5.02116562
WSTG,14.15938954,4.10377517,4.33418439,3.18836553
OMAB,63.28870268,56.92397707,53.93746261,37.7582737
RESI,-11.82437983,-80.90368232,-61.73813044,-61.83611444
LEG,20.77515141,10.91857335,9.04483513,7.01968371
ODP,23.1426693,3.58786513,1.35249366,0.92983939
CULP,17.91878854,3.79716762,1.14830921,0.76163718
BUSE,,31.2775535,28.3849636,21.73728527
ARES,67.60879669,2.2720163,23.7513742,7.85206421
TFC,,30.10242662,27.62768956,22.16264522
TD,,24.01671666,23.7285565,20.66832935
CBT,20.56737589,10.48411964,7.24637681,3.91612704
EDUC,67.22732869,6.1993348,6.77748263,4.86154158
COP,26.35847776,21.70480479,29.37149201,22.17048048
SMFG,,20.81744471,19.6581884,13.34761481
FFG,,19.79075873,19.02909387,16.82046566
RMR,39.42639239,13.63413755,14.05498014,5.24683621
D,56.0818215,26.67113113,10.51381955,8.26738098
EBF,29.6201993,11.78647167,11.82116089,8.76989716
RECN,38.0087531,7.06261641,6.72115082,4.51589284
NTR,27.3041117,10.7443605,6.2660061,5.0025895
XEC,36.84838862,25.37155587,-10.99756281,-8.86274852
TCF,,25.30334203,17.19332922,14.22325858
CUBE,42.02238116,24.34203884,26.52361982,26.26672569
NSA,39.42831228,17.79740723,17.35832137,1.01731864
TAP.A,37.84430119,14.14919561,4.53617407,2.28462862
MRO,23.70136283,10.52735532,7.74244519,9.48054513
ENIC,32.34245978,25.45904305,14.29816668,11.23152184
PCH,17.39682263,6.87235532,6.86327227,6.74095389
LCNB,,29.84060251,29.69358541,24.34938485
HTA,27.73666146,7.20784959,4.44866134,4.36130223
PRK,,26.6937817,27.7460645,22.83800582
MYE,33.21944239,7.57167955,6.43457993,4.69557764
UVSP,,28.7953181,28.7953181,23.55480258
MBWM,,32.62939176,32.62939176,26.69113282
SASR,,36.77869992,36.46571611,27.77564404
BCBP,,24.19899802,23.56829391,16.33772185
BBF,86.52208587,93.58638633,93.58638633,93.58638633
ACCO,30.3676433,10.54865266,8.36017794,5.46096027
XRX,39.01958639,12.72568115,9.28985666,8.76463508
PTR,19.1819579,4.75729214,3.74443569,1.87613369
HWC,,27.48865952,27.48865952,22.52586386
DAL,22.17163766,14.16202187,13.18342339,10.14125856
KT,44.6551466,4.68588392,4.05811297,2.43027639
CBFV,,26.62752318,26.63084042,23.76308238
MPX,22.38477969,11.27488567,11.79519128,9.43704302
WRE,19.79621089,-5.11560514,10.95911754,10.81484482
TERP,23.45959006,12.41089104,-19.7645757,-15.09436261
CX,32.49632852,10.07449987,1.70548443,0.60388042
CLI,21.13421403,-7.70542995,53.59108999,40.01201507
CHL,25.65246788,15.55856659,18.25271274,14.29847567
NXRT,29.81102497,-11.98477109,53.02285403,52.86395291
EMCF,,23.72212354,23.72212354,19.61959739
RIVE,,8.59916543,8.59916543,7.3904197
POPE,26.51701955,-3.71691401,-8.91240457,2.07728633
RY,,22.74825247,24.21750939,19.58118758
KB,,13.07176399,13.01058954,9.49392964
TKC,32.10084269,21.25885971,13.13727397,9.82987627
ORRF,,24.19622854,16.23167798,13.99128645
EVR,96.38960646,22.12425148,22.11646377,14.66041875
ALV,18.40165661,8.99082783,7.58692498,5.39917638
CG,81.11561141,37.40842218,36.7323843,11.34373697
ZION,,32.44992296,32.44992296,25.05392912
AIV,24.37968531,-1.31620682,55.22206205,51.78629631
WTBA,,33.21429241,33.50205275,26.89200082
TRST,,36.30854361,36.30854361,27.44887741
CHCT,43.14347726,15.40497879,16.12351606,11.41273965
MDC,18.2700555,7.06471632,9.42006447,7.31474312
GLBZ,,12.97526412,12.97526412,10.11577149
MCS,31.33348683,8.53552907,6.63143545,5.11863734
PRA,,-0.27480589,-2.85552269,0.09963201
OGE,48.83043556,22.59813587,20.76537014,19.43000538
MTEX,78.67341246,4.07854027,3.63727429,2.08586934
SLF,,11.18507838,9.91809062,8.3228518
HBNC,,31.77131624,31.77131624,26.47762227
AAT,38.31387535,16.5020435,16.87009518,12.64206352
IRET,14.67265711,-9.67572041,45.5850898,42.56693574
CFR,,,33.18254765,
ORAN,37.51236241,23.64609713,,7.38517637
HHR,,36.02082424,28.9851079,18.63051388
LSI,47.29896096,26.16080337,45.49670108,45.04761623
FCF,,33.54791884,31.86157779,25.56893074
VBTX,,38.00476226,28.44097503,22.27434519
SKM,,-60.06730162,5.93448107,4.89001767
UGI,41.71598049,14.5439467,8.10620862,5.67870346
NEP,30.29239766,27.13450292,-50.40935673,-8.42105263
IX,47.94770113,18.49309716,19.43988744,14.29470454
STLD,13.80918937,9.4204202,8.34824153,6.40042627
DGICB,,7.18633867,7.02825416,5.80577558
RYN,21.23147762,10.87798643,11.36298232,8.33902312
HNI,36.02029776,6.84097133,6.35141817,4.91800652
ESBA,28.8689418,10.43994128,11.99763144,7.07566813
BKTI,39.02992519,-10.93516209,-9.03491272,-6.57356608
BEP,38.98060581,35.34288071,10.59842312,0.35250259
LAND,52.17167634,2.8000294,4.31885549,4.26496166
BHB,,19.00887754,16.31338927,13.75410434
DAN,12.88863109,6.72853828,1.9837587,2.62180974
BANR,,31.3763047,30.13491699,24.07048133
OGCP,28.8689418,10.43994128,11.99763144,7.07566813
FISK,28.8689418,10.43994128,11.99763144,7.07566813
BAK,15.49817625,12.58183331,5.25805907,4.20219251
NUE,11.85724396,8.85776519,7.89241758,5.59722408
ESRT,28.8689418,10.43994128,11.99763144,7.07566813
O,53.18661844,29.65170115,29.48983926,29.01429104
PDM,26.35034614,8.00451548,42.8477445,42.848679
PFE,71.51690821,27.27536232,34.17004831,31.43574879
FIBK,,36.62173788,33.7109263,25.95354173
CHA,30.32418522,15.05652159,6.82360094,5.49363445
FNF,,17.39797122,16.14767634,12.52653928
BOH,,37.83930482,37.83930482,29.90767414
BKSC,,44.97072384,44.97072384,34.66667229
NP,19.53116676,9.02503996,7.08577517,5.87107086
CTBI,,30.58934893,30.55921081,27.39598102
STND,,26.07015808,26.25391665,20.74587132
MLCO,26.17922867,14.32215551,7.7680467,7.60796392
ARD,12.76131846,7.93895088,-1.73143517,-2.79594716
SLCA,10.96931319,1.07780589,-29.08882268,-22.3185577
ETM,24.02678248,18.36852629,-25.70625849,-28.20335734
PII,23.18237858,5.92538052,6.0125163,4.7763972
MTN,33.37160317,20.88284293,16.37453376,12.63380695
OFC,30.72742013,13.28253255,31.0884304,29.71456848
NRIM,,25.05326574,23.9925428,19.00209389
DUK,27.95964751,22.74811595,16.33637705,14.97268631
AIG,,13.48579183,10.55036718,6.58524904
ATLO,,33.3657913,32.46841297,26.53139
SPOK,60.90461039,-4.34150602,-8.37419677,-6.71595234
USB,,33.88400426,33.88400426,27.14584237
NFG,35.7263364,30.38827451,23.16135715,17.478599
COR,36.18586134,17.3051503,17.3051503,13.24288221
NTIP,83.40467567,-53.47382285,-38.42607837,-59.00559763
ADTN,41.46485027,-6.10231653,-4.87038284,-10.19146853
SYF,88.03435237,31.32089983,31.32089983,24.01461257
ALK,22.68534335,12.75481152,11.57043617,8.7575447
OMC,16.90752122,14.1924741,12.96134067,8.95497435
GPC,31.17721694,5.82919359,4.2815952,3.20273944
WETF,74.10051303,11.88623078,0.04508146,-4.82893261
CAL,42.31848342,4.34267251,2.69009931,2.07724285
BSRR,,37.31870889,34.00825298,25.62912916
VZ,45.84887918,23.13449813,17.23920891,14.60930628
SJI,13.13474664,12.39456625,5.61095734,4.76273627
BAF,84.3106026,156.27868525,156.27868525,156.27868525
GNE,34.16198318,11.11223881,1.8960202,1.32385218
BDGE,,31.77482023,31.77482023,24.45053352
HPE,31.51211597,7.61525167,4.50072308,4.250291
BOKF,,28.23878371,28.64747021,22.59268896
TROX,15.54797118,4.05764126,-3.33712552,-4.32309443
BA,5.86606408,-2.5183192,-2.9506655,-0.8346504
DLX,59.29735198,15.53084913,-9.24055031,-9.96329049
PGRE,32.00392424,3.00942428,-3.88852824,-4.90795428
CNA,,11.65021157,11.49976493,9.4029149
ASR,58.73748136,49.20756179,45.55731925,32.50038501
CWH,25.39818427,2.15293522,-1.85442861,-1.23856837
JACK,29.69149757,22.49165972,8.92539147,7.08618668
CIB,,18.40886484,19.17072897,14.85186403
SAFT,,14.32110404,14.46613854,11.58813945
GLT,15.21258029,4.9754601,-3.71391643,-2.71766021
AUB,,33.10731068,27.7926136,23.27905104
NTAP,66.17883277,17.20506871,19.23969302,18.1866857
BKU,,28.53540125,28.26977469,20.9837979
EV,79.81386222,26.05430708,33.07367949,23.6207246
IBKC,,32.50326851,32.54463387,24.79289636
GIL,24.31658306,12.08328028,8.83739846,9.18621586
QSR,57.57520358,36.01301629,25.7145127,11.47047002
WDC,18.00154024,-4.29341548,-7.8808882,-7.65627006
BPOP,,28.42417673,28.71454483,23.54999296
SO,29.95659149,24.15306219,30.86722657,22.43559498
SHG,,18.0919521,17.42210069,12.07142423
AKO.A,41.16869788,11.99537918,13.28337629,9.72164826
BBD,,7.35784094,6.82256441,9.24872915
KINS,,-4.22220142,-5.51669917,-4.22928218
PFBI,,36.34067418,36.34067418,28.16370239
PNC,,30.12132199,30.12132199,24.85938735
BSVN,,28.39189342,28.39189342,15.47722384
REVG,9.77244518,1.44393877,-0.40132396,-0.29788995
FLIC,,32.23014224,32.23014224,26.90323124
MCBC,,41.19847839,41.21833459,33.42007357
MGM,30.9429108,11.0395055,22.06819677,15.86421732
LBAI,,34.64906386,33.22417049,24.78267635
PEG,21.46845044,21.46845044,20.5414516,17.83419362
BBDO,,7.35784094,6.82256441,9.24872915
C,,23.08953914,23.0586669,18.55807357
SBGI,35.30240185,13.90860277,0.20142355,1.13139184
ALLY,,16.32140071,17.04949294,14.91722285
WNC,12.42738675,6.25590737,5.07650263,3.8624298
OCFC,,36.12672007,30.56072691,25.21363872
LSBK,,17.58854108,17.73439545,15.28479001
EIX,21.86766016,17.9476796,9.12772333,10.39928728
FULT,,26.04844591,26.04844591,22.35374606
FGBI,,17.90738628,17.90738628,14.24926457
EVBN,,26.87933158,26.85518341,20.54285093
STC,,7.86643221,6.00687333,4.03736373
DEA,26.68998372,0.91799294,3.81484282,3.28788982
FRAF,,28.74867179,29.6815426,25.18126133
WSM,39.56910537,7.89078279,7.74873483,6.0369874
SPB,33.51170392,7.9686841,-5.22986082,-5.20086461
TRN,21.27716216,12.53202888,6.6786463,4.62879771
WEYS,40.77549825,8.894415,8.90888817,6.8688304
IBOC,,40.16427003,40.16427003,31.68965448
MUFG,,15.89969824,12.71040272,8.92438282
LXP,42.50891686,12.40301764,86.95686813,85.66009291
MINI,85.43023873,25.61599674,18.2948786,13.66806774
HI,31.02184207,12.41280994,6.10966855,4.58225141
KOF,44.99953055,13.86312779,9.4512969,6.21256215
CUZ,26.49612556,12.4920344,4.44948024,6.03134529
VLGEA,25.90965654,1.23323333,1.3384395,0.95607989
EBR,70.58096019,66.42333327,60.92646599,55.35908238
WU,37.38583393,17.00648046,25.03884489,20.0534354
DAKT,22.02745263,-1.14284966,-1.21835176,-1.5147917
CWEN.A,27.24820144,24.19064748,-9.35251799,-0.98920863
MMM,46.55526512,21.64861837,17.77445855,14.22081155
IRCP,,24.77109524,,-115.47368215
MGA,10.30813735,6.00445164,5.20009429,4.48670079
HPP,28.23133843,6.90837025,6.85302671,5.31801058
HOMB,,47.28045142,47.17036062,35.41731141
POL,22.44917288,7.73771941,4.93433514,3.47897462
ONB,,31.25501889,31.25501889,25.64139549
SGC,34.22581835,5.22562988,4.05786021,3.20307087
WSO.B,23.72905872,7.47712647,7.60638291,4.6842357
TS,28.20863321,11.3527341,11.4831317,10.67507379
WSO,23.72905872,7.47712647,7.60638291,4.6842357
COLB,,38.47737805,38.47737805,30.72524007
PSA,53.99429469,49.86253097,53.59135429,53.239664
FCBC,,40.04874963,38.41039169,29.93011524
BFIN,,22.22967122,22.20313417,16.30213134
NRG,20.24558869,11.63966567,8.1106181,42.48271592
CF,25.88235294,20.67538126,16.81917211,10.74074074
AES,23.17958783,21.25613346,9.82335623,2.96368989
TAK,49.26197499,4.22305656,-3.54575078,-1.63263679
SGA,26.17735959,15.28211128,15.19354524,10.55073453
